ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,1823F8A797453EA24500336AAC81914FAAA5F4C4.STORY,SYSSUM.TXT,0.53571,0.13274,0.21277,1
ROUGE-1,0F39243C7F2567B59D916339FBD1B034B99A414A.STORY,SYSSUM.TXT,0.63043,0.22656,0.33333,1
ROUGE-1,1A79324BA190E9C46B38EFC10F075BFA1FC3BF22.STORY,SYSSUM.TXT,0.61765,0.16279,0.25767,1
ROUGE-1,067F74AA50297ED9BC1B08A323970B4D18DD465E.STORY,SYSSUM.TXT,0.59375,0.09896,0.16964,1
ROUGE-1,0B4BA244773F342B3DDD31F60661A3AB2F97AA85.STORY,SYSSUM.TXT,0.61702,0.06872,0.12367,1
ROUGE-1,146F9F37839EA2921004C54A67CBA457517AEBFC.STORY,SYSSUM.TXT,0.55357,0.08708,0.15049,1
ROUGE-1,04106E33706EDB77E05186BC9B71A9D7793A09B9.STORY,SYSSUM.TXT,0.66038,0.09669,0.16867,1
ROUGE-1,10A985415B7979E886B63FC3352A87ECD688F37F.STORY,SYSSUM.TXT,0.61818,0.11296,0.19101,1
ROUGE-1,17AF1D43350B504EC35BCA28D849285D9EE6D011.STORY,SYSSUM.TXT,0.52500,0.10553,0.17573,1
ROUGE-1,05A125838C4EBEE99E63060AA11A355CFBE386F9.STORY,SYSSUM.TXT,0.50000,0.14607,0.22609,1
ROUGE-1,0C181FA48198B9F9BAEC9CA5799A26E0674DF355.STORY,SYSSUM.TXT,0.64912,0.21264,0.32035,1
ROUGE-1,12C3FDE6FA4EA1A3A5D532665464D89A33859369.STORY,SYSSUM.TXT,0.51163,0.07942,0.13750,1
ROUGE-1,16667688B4D5E8557079431ED8AB79DFE517A68C.STORY,SYSSUM.TXT,0.59259,0.12598,0.20779,1
ROUGE-1,195FEA4F54E838C5F05C8FF37DB14BB7FCFF9BF1.STORY,SYSSUM.TXT,0.48485,0.09877,0.16410,1
ROUGE-1,12A6BEFBE4842BD94AA91C1B4446D7A695AE9D0F.STORY,SYSSUM.TXT,0.48148,0.24074,0.32099,1
ROUGE-1,1649DBE8B9E33EC6F9EA2A7D4C1016845FD78283.STORY,SYSSUM.TXT,0.54902,0.11523,0.19048,1
ROUGE-1,02B80DF4F96C33F13F97C762781F814052104301.STORY,SYSSUM.TXT,0.40000,0.12950,0.19565,1
ROUGE-1,0702355AC74EF89E2B82A837FEC44D3F0C8CB3E9.STORY,SYSSUM.TXT,0.50909,0.21875,0.30601,1
ROUGE-1,1AB4E2136B78D70C12F4A5AF19B49E75B75A191A.STORY,SYSSUM.TXT,0.46296,0.11161,0.17986,1
ROUGE-1,10EFD1EEE69321FA9CAA0C95A1FC75B514A09740.STORY,SYSSUM.TXT,0.37500,0.09130,0.14685,1
ROUGE-1,08A2DF846BFC79279B9F30BC2650BF710EC77139.STORY,SYSSUM.TXT,0.41667,0.03778,0.06928,1
ROUGE-1,10F954F6FC224587868C46943DED1DC088376850.STORY,SYSSUM.TXT,0.51064,0.07143,0.12533,1
ROUGE-1,0DD434573A66EC0F178660862D711E881149C8B8.STORY,SYSSUM.TXT,0.47917,0.09091,0.15282,1
ROUGE-1,187E20E96C08A9785EFDEB904328956659ABB67C.STORY,SYSSUM.TXT,0.55000,0.06452,0.11549,1
ROUGE-1,0706D9F61EF1381EB1F3801D6B03CF10F993DC31.STORY,SYSSUM.TXT,0.57778,0.17808,0.27225,1
ROUGE-1,0CBA0C3408DC40B0C5DA5DFF5C65A4C90C484ACD.STORY,SYSSUM.TXT,0.50943,0.09215,0.15607,1
ROUGE-1,104B4872A19EBC5C78A70F668A574E72258DF860.STORY,SYSSUM.TXT,0.75862,0.22000,0.34109,1
ROUGE-1,1731407F71214CEE3B3418A7AD6514A4155FBB07.STORY,SYSSUM.TXT,0.63158,0.11613,0.19619,1
ROUGE-1,11A257558AEBFD536E823B508A7E68F71E9A3A23.STORY,SYSSUM.TXT,0.43590,0.09884,0.16114,1
ROUGE-1,09DBA9542EE64697D789D47ECD3BD53BC8B0D953.STORY,SYSSUM.TXT,0.31250,0.07634,0.12270,1
ROUGE-1,0F92FBB574360F8C01CF81450AF9F93AF1429F02.STORY,SYSSUM.TXT,0.41176,0.11570,0.18065,1
ROUGE-1,1A7F470BD7422D3215C0EDFA5A7F5D534A391A95.STORY,SYSSUM.TXT,0.34211,0.12150,0.17931,1
ROUGE-1,1AA7253896C7E4D3301ACB7FE6E0C1BA0876F59C.STORY,SYSSUM.TXT,0.45098,0.18110,0.25843,1
ROUGE-1,0B1BC8EC79175CDF9457D734226BF7288EB31CF2.STORY,SYSSUM.TXT,0.42000,0.13291,0.20192,1
ROUGE-1,12297F0EF74CB017645A7EC11ED06386DAD51FE5.STORY,SYSSUM.TXT,0.50980,0.08176,0.14092,1
ROUGE-1,074906004A54E7D84104E19A030C0C17266C725E.STORY,SYSSUM.TXT,0.57447,0.08544,0.14876,1
ROUGE-1,0BEC222E30302B8F0E34E8F90ED56197F26EB3A2.STORY,SYSSUM.TXT,0.53659,0.16176,0.24859,1
ROUGE-1,0C34D844F16FE4870328AFAB87072AC190822944.STORY,SYSSUM.TXT,0.52778,0.10857,0.18009,1
ROUGE-1,10FCA8024AAAD1D85A2FA3899813ADD88378C067.STORY,SYSSUM.TXT,0.42000,0.30882,0.35593,1
ROUGE-1,0E6DFBB3AAAF200B0B006068D46B5DFDCB52A5D4.STORY,SYSSUM.TXT,0.54386,0.22794,0.32124,1
ROUGE-1,127FB09F72883A6AB0E3369A8FA7B78A696EB6FB.STORY,SYSSUM.TXT,0.29412,0.12821,0.17857,1
ROUGE-1,05F3D7A14EE392376966509D71ABDBA0C5AB7DCF.STORY,SYSSUM.TXT,0.60784,0.08378,0.14727,1
ROUGE-1,0FBA2B730327357D2FC24DC5F0F028A97750B676.STORY,SYSSUM.TXT,0.48837,0.10660,0.17500,1
ROUGE-1,10AEBD29166802D75F0FB8FAC90BE08CACA2454D.STORY,SYSSUM.TXT,0.52941,0.07930,0.13793,1
ROUGE-1,10E8649E6CD7098C42CD6869CB9B988DB7C64E1B.STORY,SYSSUM.TXT,0.40476,0.06564,0.11296,1
ROUGE-1,1AC20FAB8EB8B13CF0778EC73099AF105686FC09.STORY,SYSSUM.TXT,0.61404,0.11111,0.18817,1
ROUGE-1,0545F3C8C6F09C482BB7C281AA05C0B8CA4EFE94.STORY,SYSSUM.TXT,0.38776,0.10857,0.16964,1
ROUGE-1,01B8EEF33C9B3CB95867D93124A54DD55F80AA45.STORY,SYSSUM.TXT,0.56604,0.11719,0.19417,1
ROUGE-1,0268CD2A2B8EEF64CDC1C6D0BEA4E7D18FCFEE8F.STORY,SYSSUM.TXT,0.34211,0.12745,0.18571,1
ROUGE-1,0ADE7B0C3E8D4618395D73AFE7DCF52D44D0917D.STORY,SYSSUM.TXT,0.70000,0.09524,0.16766,1
ROUGE-1,0BE2144B436715D01B59157FBD94BDD819F259B3.STORY,SYSSUM.TXT,0.32759,0.24675,0.28148,1
ROUGE-1,06C328528F2BA3AB2F45E1CC2B05B82FFD6BD389.STORY,SYSSUM.TXT,0.58621,0.12230,0.20238,1
ROUGE-1,1014350E6FA6FD4D49A72FB8557958E1FEF7FFD5.STORY,SYSSUM.TXT,0.36957,0.08057,0.13230,1
ROUGE-1,1539CD6DF413B33A006DED9ABDF017FCC22BF52E.STORY,SYSSUM.TXT,0.46000,0.15333,0.23000,1
ROUGE-1,1A0B07B1698BDA81B2F189C24C78E44202B4FFCA.STORY,SYSSUM.TXT,0.30769,0.17582,0.22378,1
ROUGE-1,02E00A31289A21F8C63585496737E96889ABB459.STORY,SYSSUM.TXT,0.56000,0.06250,0.11245,1
ROUGE-1,0DE71A9A327BFC9725EF5C1B0D27208152D6B65F.STORY,SYSSUM.TXT,0.25532,0.04669,0.07895,1
ROUGE-1,1A5629350B348E35B411BF8175F018F344663124.STORY,SYSSUM.TXT,0.46154,0.15464,0.23166,1
ROUGE-1,0FBA0ED37AD567BB15BA082A79F860A0FA9191FE.STORY,SYSSUM.TXT,0.44444,0.09524,0.15686,1
ROUGE-1,136E3C0CED9AC814E9F9D219FE001889FF01828F.STORY,SYSSUM.TXT,0.60317,0.23602,0.33929,1
ROUGE-1,0E85F054B39CDBCC7BA2DBEB6CC623838E2BB7F5.STORY,SYSSUM.TXT,0.24194,0.16304,0.19481,1
ROUGE-1,006BCA7D18B3C6889CE567133566D22E491D27C1.STORY,SYSSUM.TXT,0.82500,0.18033,0.29596,1
ROUGE-1,1AB442D118A3A176D7102F5729E683BDD795F96A.STORY,SYSSUM.TXT,0.46939,0.09829,0.16254,1
ROUGE-1,07483C768FEE08CC94B9DBDAA3C0B17D13D128D7.STORY,SYSSUM.TXT,0.53333,0.13043,0.20961,1
ROUGE-1,1A6171B00E96CB4215D8FF9DB5D94320F81605AA.STORY,SYSSUM.TXT,0.51724,0.08333,0.14354,1
ROUGE-1,0A6B76916B200BFE21A7AA0B2254D92DFC8174B1.STORY,SYSSUM.TXT,0.47500,0.11585,0.18627,1
ROUGE-1,189F9B8EEF9E1A4D09CB6ADD4E63AE3553BF724D.STORY,SYSSUM.TXT,0.45614,0.10924,0.17627,1
ROUGE-1,00A39C134080B6F215A81C15D46C3AC7CC7BDCF3.STORY,SYSSUM.TXT,0.60000,0.07251,0.12938,1
ROUGE-1,0962EB94BAD5134D67C6CE2DBEF604D8980FB333.STORY,SYSSUM.TXT,0.61364,0.12442,0.20690,1
ROUGE-1,13330149061980AD717071405FBD48D565248E13.STORY,SYSSUM.TXT,0.47368,0.12081,0.19251,1
ROUGE-1,18357405A4A0832E02CEF8111F0A4F6305018BDF.STORY,SYSSUM.TXT,0.55556,0.05263,0.09615,1
ROUGE-1,169F5F6AB3818FC14B9F2471EE0D8DBD61D5E566.STORY,SYSSUM.TXT,0.44186,0.10556,0.17040,1
ROUGE-1,02DCB21AA282CD0B97FF521D796FCBFA944AB3E0.STORY,SYSSUM.TXT,0.55357,0.13656,0.21908,1
ROUGE-1,14B15FC7B4D19902606897BF960AFCE67153B452.STORY,SYSSUM.TXT,0.56140,0.22857,0.32487,1
ROUGE-1,1A976D73EE60E6604CDFCD6AD5380A7F3CD41D2C.STORY,SYSSUM.TXT,0.39216,0.08130,0.13468,1
ROUGE-1,181927E69806A7CFF38219700AADA58947DF30AB.STORY,SYSSUM.TXT,0.47059,0.17204,0.25197,1
ROUGE-1,17FECC228887FB08F23149EB187A3A63332AF27E.STORY,SYSSUM.TXT,0.64912,0.25170,0.36275,1
ROUGE-1,18E9665463F6A864633E407E0D323DF05F970C17.STORY,SYSSUM.TXT,0.43590,0.13934,0.21118,1
ROUGE-1,08CBC32E5F2E9616A01EC643109407B00182F435.STORY,SYSSUM.TXT,0.43243,0.12903,0.19876,1
ROUGE-1,09BBB5CC198EA9C826BEB5E18102CA195A2AF09F.STORY,SYSSUM.TXT,0.50000,0.07778,0.13462,1
ROUGE-1,0A37124FE35E31AE9FE8DD7715AEED88002E23E9.STORY,SYSSUM.TXT,0.66667,0.20952,0.31884,1
ROUGE-1,190289AFC3B4C0FB0197CD3DCE9AD30CEEB4667A.STORY,SYSSUM.TXT,0.42857,0.06923,0.11921,1
ROUGE-1,0D8D599C6B7695870F3AE6AA3F63A08031042EBF.STORY,SYSSUM.TXT,0.39216,0.07692,0.12862,1
ROUGE-1,150947E91521E6705951DEBD0C45DE95BB03049E.STORY,SYSSUM.TXT,0.82759,0.05911,0.11034,1
ROUGE-1,16621171C9B61E7254D703AE45F730EAFEF1DB48.STORY,SYSSUM.TXT,0.51515,0.12143,0.19653,1
ROUGE-1,0393028FAB3A9279AB75EAE482B25B70D8B7A849.STORY,SYSSUM.TXT,0.48936,0.19328,0.27711,1
ROUGE-1,101742E883AC0ED5BCCB35692C10310A3F107505.STORY,SYSSUM.TXT,0.72308,0.16376,0.26705,1
ROUGE-1,105780A858604344EF031705A29E66AC1CAB8FA3.STORY,SYSSUM.TXT,0.46667,0.12727,0.20000,1
ROUGE-1,16C2613CFC37AC4A25D6646318C70D1912A7D3F2.STORY,SYSSUM.TXT,0.52381,0.11282,0.18565,1
ROUGE-1,0829E112D54A88AABD85EDDE6132CE7871FB60F4.STORY,SYSSUM.TXT,0.66000,0.15349,0.24906,1
ROUGE-1,09E2A179B71398373322CF6204BBE3B43CF7E285.STORY,SYSSUM.TXT,0.66667,0.06878,0.12470,1
ROUGE-1,0C2F1A9EF6FC4B8C690917A84A4D79154B78C787.STORY,SYSSUM.TXT,0.70588,0.06504,0.11911,1
ROUGE-1,0E0B300D2AE49EB4667CC31150F114A7E5198C7A.STORY,SYSSUM.TXT,0.58537,0.10127,0.17266,1
ROUGE-1,0D43B97000FF852282C89D8D105E41495C0EE9BD.STORY,SYSSUM.TXT,0.48980,0.09562,0.16000,1
ROUGE-1,166917904C9ED8DFAC091BA7E52C9AF87B3F86C9.STORY,SYSSUM.TXT,0.42593,0.14465,0.21596,1
ROUGE-1,044E7AE004632DDB352984A014BB0EC1C79BB008.STORY,SYSSUM.TXT,0.57576,0.03689,0.06934,1
ROUGE-1,1B5A06E254D6EF0B497F6CC61F30BE9D78A9CF4A.STORY,SYSSUM.TXT,0.48780,0.17241,0.25478,1
ROUGE-1,185655F2470E675392A523DDD34525D14B5D0341.STORY,SYSSUM.TXT,0.42000,0.07554,0.12805,1
ROUGE-1,19C49F3CDFEAF30A92EEFB6A04CB441F1865EC21.STORY,SYSSUM.TXT,0.50909,0.10646,0.17610,1
ROUGE-1,06E08CE59B20E817F72B32293F0CE466775BF9AB.STORY,SYSSUM.TXT,0.48889,0.11111,0.18107,1
ROUGE-1,0056B7222EF0324EF31CDF2DC605A60744D56D78.STORY,SYSSUM.TXT,0.66667,0.23188,0.34409,1
ROUGE-1,03463FC8FC37D76B07DDA08E10B7D206A04F0F3E.STORY,SYSSUM.TXT,0.52941,0.11921,0.19459,1
ROUGE-1,15D9A3C6917FD7E2477F549200E9A26105F3FB1B.STORY,SYSSUM.TXT,0.62500,0.13636,0.22388,1
ROUGE-1,0CFF6BF75F61A7550054EF2E78F28C85DCA1D71F.STORY,SYSSUM.TXT,0.52273,0.18110,0.26901,1
ROUGE-1,0885B2EE40D913FCCA24E7810463C568E0F0378F.STORY,SYSSUM.TXT,0.48077,0.11062,0.17986,1
ROUGE-1,179C404DE6F800152FFCBB8F5634D9C9338E2350.STORY,SYSSUM.TXT,0.48718,0.06884,0.12063,1
ROUGE-1,14AD25B8836536C9A83A610182972B7AEFAF8AE0.STORY,SYSSUM.TXT,0.58824,0.15306,0.24291,1
ROUGE-1,192D848D2653FE0F8FE7CCD4648DBE208A1CA0FA.STORY,SYSSUM.TXT,0.58462,0.17925,0.27437,1
ROUGE-1,065AD7A8B56771C1BA6C039C5AD66311425BD42F.STORY,SYSSUM.TXT,0.66667,0.11765,0.20000,1
ROUGE-1,0D26D1CFC723E91A81DEC6BE4F5FC6AAA2B6552B.STORY,SYSSUM.TXT,0.50000,0.09804,0.16393,1
ROUGE-1,0E1B63E01786EA4702979F40C647DAE87E4AD6BA.STORY,SYSSUM.TXT,0.41509,0.09442,0.15385,1
ROUGE-1,10571304986FED012A54CC7233CFA5C80F9BE46E.STORY,SYSSUM.TXT,0.59615,0.10508,0.17867,1
ROUGE-1,0722EB694B993EB3731C1237AC89CE09AA46948C.STORY,SYSSUM.TXT,0.70886,0.46281,0.56000,1
ROUGE-1,124389F1B5210D1A47C992ADDDB75968977B8B1C.STORY,SYSSUM.TXT,0.51282,0.09346,0.15810,1
ROUGE-1,05ED7E67BC94A5392D4BB6469D5E777D8D1C8686.STORY,SYSSUM.TXT,0.32500,0.06161,0.10359,1
ROUGE-1,1B0DE1E4E68DADCD8B29F4E957D8E8267977A3B7.STORY,SYSSUM.TXT,0.61111,0.16296,0.25731,1
ROUGE-1,09A5C95D7557DBD71D2E970E57A0C689B69CA08A.STORY,SYSSUM.TXT,0.70588,0.14754,0.24407,1
ROUGE-1,0317ABF1A788B51D50BFD64B17320587835BA367.STORY,SYSSUM.TXT,0.54762,0.09127,0.15646,1
ROUGE-1,01882D6515873F5A991817406F04FA0583542F9B.STORY,SYSSUM.TXT,0.61702,0.11647,0.19595,1
ROUGE-1,02B2F9523B5D2E9BF07D36ED725AFF453EBC9224.STORY,SYSSUM.TXT,0.61818,0.11888,0.19941,1
ROUGE-1,093C8570AEC63896366A13DE64E0BCC5D2A83C59.STORY,SYSSUM.TXT,0.40000,0.13433,0.20112,1
ROUGE-1,1001B9F76E52740F3A8E2F64B6922A72C43996D4.STORY,SYSSUM.TXT,0.45652,0.08861,0.14841,1
ROUGE-1,08C69C37FAA355ED6266C5B00994728AAD962123.STORY,SYSSUM.TXT,0.43750,0.06306,0.11024,1
ROUGE-1,06CA29FFC15C38F2A6F814683DE1D0EE120BAF63.STORY,SYSSUM.TXT,0.45098,0.09163,0.15232,1
ROUGE-1,10B384579DE66DAB12FBB9B807C52FEE6B05B5B9.STORY,SYSSUM.TXT,0.71429,0.09309,0.16471,1
ROUGE-1,0F04F84241D1B3FF2E3418B464B3EE3EB4059D70.STORY,SYSSUM.TXT,0.65854,0.31765,0.42857,1
ROUGE-1,119D6E009DBEDB3EE8D082173331DD654C7250B7.STORY,SYSSUM.TXT,0.51852,0.20000,0.28866,1
ROUGE-1,045E8B310CEF4017C30B432B4C3E38004F0D6C7A.STORY,SYSSUM.TXT,0.62712,0.10109,0.17412,1
ROUGE-1,0F8611F478D4AB9EC6D1C4D6D67AC8EA9A6DF9B6.STORY,SYSSUM.TXT,0.50847,0.16043,0.24390,1
ROUGE-1,108001053B37E8D61251047CDBBDBC8BDEC48E94.STORY,SYSSUM.TXT,0.46667,0.06763,0.11814,1
ROUGE-1,00D84C304738744D8339C586C4F07F65009B3424.STORY,SYSSUM.TXT,0.59649,0.11972,0.19941,1
ROUGE-1,158F624BC5983A88B175C51DDDA6E5569333D4D9.STORY,SYSSUM.TXT,0.45714,0.12598,0.19753,1
ROUGE-1,1318A81B85A51655F3100DF18E81AD8DBBA93FC5.STORY,SYSSUM.TXT,0.55814,0.14815,0.23415,1
ROUGE-1,0DB0398C4448BEB6E6BF3DFA14BEDF0E88B895A5.STORY,SYSSUM.TXT,0.38235,0.08280,0.13613,1
ROUGE-1,175C5F597B0936AB3EDD159E724F89571ABB4D81.STORY,SYSSUM.TXT,0.23256,0.07246,0.11050,1
ROUGE-1,0134E69BA90FEA45F72677E65A1002A7DD943BBD.STORY,SYSSUM.TXT,0.60345,0.16129,0.25455,1
ROUGE-1,03B396AE437F9CB8977ED8F1FD759A2CD857821F.STORY,SYSSUM.TXT,0.41379,0.04364,0.07895,1
ROUGE-1,10C6818E20159DD02E557F7366CED59ABA919C57.STORY,SYSSUM.TXT,0.62121,0.14286,0.23229,1
ROUGE-1,11DFC0A61D34AA97CF8442FE9A2005BB14FE7188.STORY,SYSSUM.TXT,0.48889,0.34375,0.40367,1
ROUGE-1,0ABAF33D3A1925EDAB1E28B434442B4A558FB66C.STORY,SYSSUM.TXT,0.37778,0.10897,0.16915,1
ROUGE-1,12DECE9F7859DA872A18E87C7D0623658555C912.STORY,SYSSUM.TXT,0.50000,0.10909,0.17910,1
ROUGE-1,0FDBB690A3BC5203031F327236E58D377A603EEC.STORY,SYSSUM.TXT,0.51724,0.03580,0.06696,1
ROUGE-1,1B032C8A50892DCA9657EE4DE8B32AB4C5D7AFCC.STORY,SYSSUM.TXT,0.71930,0.10276,0.17982,1
ROUGE-1,064FFD342E95F8D6C72C082CD74D5D32E1A3DAD6.STORY,SYSSUM.TXT,0.61111,0.14966,0.24044,1
ROUGE-1,004135E34C22BC5C1954F0CFA3C627943486D0B9.STORY,SYSSUM.TXT,0.42857,0.12069,0.18834,1
ROUGE-1,0904ABC83358EC51FF04A92910E58A98F1F127C9.STORY,SYSSUM.TXT,0.70968,0.21782,0.33333,1
ROUGE-1,168BBC22194CD5F5EC9E517EA58B6BD9B3706045.STORY,SYSSUM.TXT,0.50000,0.14483,0.22460,1
ROUGE-1,05EF0E9098F362CCB1D6331D70CD79247A0563D2.STORY,SYSSUM.TXT,0.58333,0.03423,0.06467,1
ROUGE-1,11A7BD017FDF071FFC725333E3AA3AEBE93A85C9.STORY,SYSSUM.TXT,0.41379,0.14118,0.21053,1
ROUGE-1,0FB39F57A8898E027ECF05C3960472F1D0F40284.STORY,SYSSUM.TXT,0.56250,0.13534,0.21818,1
ROUGE-1,12300BC5A45C49788729D039C6826729D1FE86A3.STORY,SYSSUM.TXT,0.53488,0.08679,0.14935,1
ROUGE-1,0A7BDB4DD89D415080C6B78914B2F75349A97FC6.STORY,SYSSUM.TXT,0.36842,0.10096,0.15849,1
ROUGE-1,13DD8A57E8BA0D5D419B0D2D6F0EC1E987807442.STORY,SYSSUM.TXT,0.41667,0.15038,0.22099,1
ROUGE-1,01770F26AFDED78B3AD54F2703AC378E0D5B60AA.STORY,SYSSUM.TXT,0.31250,0.04310,0.07576,1
ROUGE-1,0830E3EB602E78DF1871587F4048C656E40A2A3C.STORY,SYSSUM.TXT,0.47059,0.04665,0.08488,1
ROUGE-1,191EAAA9771C5D2CE27025C6B395F09BD1CA5B24.STORY,SYSSUM.TXT,0.68750,0.12791,0.21569,1
ROUGE-1,173DFC6D5ABCF47B104B536754128E88F185928F.STORY,SYSSUM.TXT,0.62162,0.11500,0.19409,1
ROUGE-1,0170F15F7BDA5E1972AD86D4923C81A0851FE7C3.STORY,SYSSUM.TXT,0.55319,0.12500,0.20392,1
ROUGE-1,090F11597FBE78571FD0D048DBC7784F7032BD16.STORY,SYSSUM.TXT,0.68333,0.11782,0.20098,1
ROUGE-1,1A4354B16F0AEC8360897D37DF55BAA7A6C1C5C8.STORY,SYSSUM.TXT,0.53659,0.19469,0.28571,1
ROUGE-1,1994761BE6130274670B997A7EFA0B295699BFF3.STORY,SYSSUM.TXT,0.48936,0.05437,0.09787,1
ROUGE-1,0C3378F7968D8C3B2309485806A9CC6A0035837D.STORY,SYSSUM.TXT,0.38462,0.05650,0.09852,1
ROUGE-1,18EE6E0E99CD1CAD49D771DF9CBFDE2BC9C6CDAC.STORY,SYSSUM.TXT,0.41860,0.10526,0.16822,1
ROUGE-1,073F4CC1B2AD3B7CC42783A01B8C84AAC819DFBA.STORY,SYSSUM.TXT,0.47692,0.11923,0.19077,1
ROUGE-1,07BA216AADCC6B8F6C2E60DA1D267E447B97C1B0.STORY,SYSSUM.TXT,0.44186,0.10160,0.16522,1
ROUGE-1,113EBEB291073680CC8E783A6CB9CE17BBC3BD68.STORY,SYSSUM.TXT,0.40541,0.04478,0.08065,1
ROUGE-1,13196BD4116C8AD9FE90592B449B3DF573B84484.STORY,SYSSUM.TXT,0.52830,0.22047,0.31111,1
ROUGE-1,024C0C0E312A44A9A09B241701F19519F2DB5CEF.STORY,SYSSUM.TXT,0.71429,0.10903,0.18919,1
ROUGE-1,0C8DD5CF24D5F690626CBD0DDEEC6F0AA4B44F7A.STORY,SYSSUM.TXT,0.61765,0.11413,0.19266,1
ROUGE-1,0CB4A775B08F3536784E053F8E57291DD91B9415.STORY,SYSSUM.TXT,0.48649,0.13139,0.20690,1
ROUGE-1,0D36F09AF08F153AEFFB74C5DF2A4CE638B2045C.STORY,SYSSUM.TXT,0.47273,0.19847,0.27957,1
ROUGE-1,1071DD8730A4EF9F747DBB95013C356FA2E542A3.STORY,SYSSUM.TXT,0.66667,0.12903,0.21622,1
ROUGE-1,12B4ECEC5D3E08227E18A090DEB1B14EEBC4F4C3.STORY,SYSSUM.TXT,0.48214,0.09963,0.16514,1
ROUGE-1,0A5458D3427B290524A8DF11D8503A5B57B32747.STORY,SYSSUM.TXT,0.60714,0.08995,0.15668,1
ROUGE-1,1613D62FB26ACD60456C13AFE66A6101C3AAA79E.STORY,SYSSUM.TXT,0.62000,0.17919,0.27803,1
ROUGE-1,10C4640C46D38A6690AC9C2DFDEA9AD03780B9F5.STORY,SYSSUM.TXT,0.53571,0.08523,0.14706,1
ROUGE-1,1B0BF9DE45351803C58CCA7FAA5DE9B40EEA9304.STORY,SYSSUM.TXT,0.62903,0.11504,0.19451,1
ROUGE-1,01C01FC113650A9368F59D157EC7566DF3585E23.STORY,SYSSUM.TXT,0.41176,0.11053,0.17427,1
ROUGE-1,0974E78A83673D1D41CF05C888158FB74C5071EF.STORY,SYSSUM.TXT,0.44000,0.09565,0.15714,1
ROUGE-1,0ED09F5A01E7482E55DDA21D092F2B34A4E32AE4.STORY,SYSSUM.TXT,0.68293,0.25455,0.37086,1
ROUGE-1,0EF1D3814C5331C10241FE2673AB82ECB058924C.STORY,SYSSUM.TXT,0.62162,0.23232,0.33824,1
ROUGE-1,025821FA75F749D4F9FBEE8734E2991829C27942.STORY,SYSSUM.TXT,0.45455,0.11236,0.18018,1
ROUGE-1,14E15A0F256EDBEB8C9C0397C76ECF2C1C9D2E49.STORY,SYSSUM.TXT,0.68571,0.11321,0.19433,1
ROUGE-1,098167B092C347962F15644FF07BB005E237500C.STORY,SYSSUM.TXT,0.71429,0.10204,0.17857,1
ROUGE-1,1AC1F48F0480835451B559F11D151ED8503EB235.STORY,SYSSUM.TXT,0.51282,0.06116,0.10929,1
ROUGE-1,01D5B7CF16D87DB5A2BED267D83AAC584F58F325.STORY,SYSSUM.TXT,0.49057,0.08581,0.14607,1
ROUGE-1,02233BB18A6253197D7C4FDEBD40976562660A4E.STORY,SYSSUM.TXT,0.59016,0.12903,0.21176,1
ROUGE-1,0C7F8BA8793A8588473012513434C3A4C57F6039.STORY,SYSSUM.TXT,0.61818,0.18994,0.29060,1
ROUGE-1,13D96E83A211243B94A69675EC8C632CDC8F5692.STORY,SYSSUM.TXT,0.65854,0.13568,0.22500,1
ROUGE-1,00697EA6B46A074BD1D94417297B8F9C95DB4D31.STORY,SYSSUM.TXT,0.65217,0.21277,0.32086,1
ROUGE-1,007AE95FD859EF30117B9C80232B7B134B370EA3.STORY,SYSSUM.TXT,0.50909,0.17500,0.26047,1
ROUGE-1,0F4FCAF8FD58C40BC31C4715CD230BB0F80F2D98.STORY,SYSSUM.TXT,0.43902,0.07759,0.13187,1
ROUGE-1,19F4B6B424F68BAA45B3285911AC7482E7D8015F.STORY,SYSSUM.TXT,0.52727,0.10357,0.17313,1
ROUGE-1,192C299F49906A718198DEC084C04860563E60EE.STORY,SYSSUM.TXT,0.44828,0.18440,0.26131,1
ROUGE-1,094C94E98D9707A805D50E35A896D52CA87F96D5.STORY,SYSSUM.TXT,0.51163,0.20000,0.28758,1
ROUGE-1,0A7C15A01B8B7C5FA463386E8167D72973332DAA.STORY,SYSSUM.TXT,0.57778,0.11207,0.18773,1
ROUGE-1,02075859860A3D3C752E8793365DB9DC7BD984A2.STORY,SYSSUM.TXT,0.63043,0.07859,0.13976,1
ROUGE-1,0D808BCF9360D047D2C3B441BE6882E8550FEA44.STORY,SYSSUM.TXT,0.62857,0.09322,0.16236,1
ROUGE-1,19A4EEF820212FF0AA16FBE9D6C7B0918B660539.STORY,SYSSUM.TXT,0.50909,0.16471,0.24889,1
ROUGE-1,07FEC4FFDCB7E5901C9D1AB0467C76741FFA5FE2.STORY,SYSSUM.TXT,0.79310,0.14744,0.24865,1
ROUGE-1,01039C671208A4D5F05FD5EEFF97D8B9A178CB48.STORY,SYSSUM.TXT,0.56522,0.09924,0.16883,1
ROUGE-1,17D75813505081F80B9077E48116FC007D19CCCA.STORY,SYSSUM.TXT,0.32653,0.06084,0.10256,1
ROUGE-1,029F5F6775ECD8B5FAD0DC0E55AB4A9754FCAD8F.STORY,SYSSUM.TXT,0.43478,0.04425,0.08032,1
ROUGE-1,0445C2F8DDDC424577508F24BB3C4FD9A31B612D.STORY,SYSSUM.TXT,0.36364,0.05882,0.10127,1
